X,country,iso3,who_region,date,total_tests,case_new,case_total,death_new,death_total,population,tests_1m,cases_1m,deaths_1m,test_measure,daily_change,total_per_thousand,change_per_thousand,priority_measure,ISO_2_CODE
601.0,Argentina,ARG,EURO,2020-10-29,6849431,13.0,17625.0,,2.0,9006398,45921.881988347,,16.704173334598,SAMPLES,1304,84.6036622804601,0.65326904236666,SAMPLES,AU
268.0,Austria,ARG,WPRO,2020-08-26,8332247,54.0,17666.0,0.0,8129.0,45195774,198.39773156476,1816.59748991772,,SAMPLES,11689,165.356227872675,0.556246696870376,SAMPLES,AR
969.0,Bangladesh,BGD,EURO,2020-03-19,1413965,11129.0,34744.0,11.0,767.0,25499884,344013.000535841,43.6987759076767,4.03923406082945,SAMPLES,8510,75.8490384521349,1.30875105157341,SAMPLES,AR
217.0,Argentina,AUS,WPRO,2020-01-01,147,10368.0,1628.0,0.0,31623.0,9006398,6917.08476991676,2804.57637477345,35.5687892541001,SAMPLES,6812,127.458724342406,0.0765926726436276,SAMPLES,AU
736.0,Austria,AUS,WPRO,2020-07-30,10226984,22.0,6.0,303.0,,25499884,78092.4340404039,35534.2946203355,8.25298400686754,SAMPLES,26370,299.507362464865,0.0,SAMPLES,AT
360.0,Austria,BGD,WPRO,2020-11-06,10101699,4250.0,6896.0,74.0,82.0,25499884,0.221259624848996,296.393505162612,87.382325320289,SAMPLES,10262,4.47130300279845,1.26010420592117,SAMPLES,AR
901.0,Bangladesh,BGD,EURO,2020-07-08,787298,9909.0,266.0,38.0,4158.0,164689383,57734.3802818868,67.9930827160964,78.3922850839992,SAMPLES,3005,95.6215792373377,0.00718929161329119,SAMPLES,AU
599.0,Australia,BGD,EURO,2020-03-17,889,1226.0,158212.0,350.0,102.0,9006398,90.2790436709572,462.825634814653,12.2745656411613,SAMPLES,10,318.020662368503,0.656233921339637,SAMPLES,AR
591.0,Argentina,ARG,EURO,2020-08-30,1633515,22.0,10711.0,50.0,1997.0,45195774,148.089066911433,65.4928489553028,41.1321642594283,SAMPLES,30251,289.542278722304,0.000132755774909397,SAMPLES,AU
485.0,Argentina,BGD,EURO,2020-11-12,4724026,164.0,7320.0,85.0,98.0,45195774,307932.420398461,293.099372530479,0.0442519249697992,SAMPLES,17033,50.5187788305233,5.52573848057792,SAMPLES,AT
450.0,Australia,BGD,WPRO,2020-09-20,12,10.0,9455.0,22.0,1383.0,164689383,20067.473565117,2020.34153942564,581.182656590857,SAMPLES,10030,276.355610088266,0.0383000410613612,SAMPLES,AT
961.0,Argentina,AUS,EURO,2020-10-21,9653,3201.0,26885.0,5.0,,9006398,396146.860903367,988.435868963169,11.6947429452693,SAMPLES,5123,0.00812438528596588,2.78790699678162,SAMPLES,AU
308.0,Bangladesh,AUS,SEARO,2020-04-16,7819472,131.0,6914.0,80.0,708.0,25499884,3735.07380254136,1993.24968761096,55.4476619871584,SAMPLES,12486,0.35698027873137,0.0885038499395983,SAMPLES,AU
338.0,Bangladesh,ARG,EURO,2020-02-12,379592,61.0,20197.0,9.0,102.0,25499884,1.03992023679028,57.4111082801251,0.2064492524087,SAMPLES,38539,1.42527706233498,0.529186644751343,SAMPLES,AT
235.0,Austria,ARG,SEARO,2020-12-17,3350444,7.0,27711.0,0.0,633.0,9006398,282.890124131438,282.158146288038,14.9189945049463,SAMPLES,31316,141.730023478865,0.573370175290943,SAMPLES,AU
649.0,Austria,AUS,EURO,2020-03-18,124772,22.0,19115.0,21.0,736.0,45195774,46755.5852410936,219.732933437538,0.0485762946843999,SAMPLES,53995,5.61006473598076,0.0957681649702944,SAMPLES,AR
245.0,Australia,AUT,EURO,2020-04-19,196914,22.0,,341.0,34.0,164689383,44491.9695367978,1091.0245709353,80.8314267257565,SAMPLES,7810,119.405005197416,0.0223815277758373,SAMPLES,AT
459.0,Argentina,ARG,EURO,2020-07-17,28509,3862.0,28047.0,9.0,674.0,164689383,4273.05437893375,3241.47345031832,85.4725930791671,SAMPLES,43626,0.461875553932945,0.0158864410641579,SAMPLES,AR
17.0,Argentina,BGD,EURO,2020-11-06,302663,7.0,19818.0,0.0,103.0,45195774,630.789064482002,1086.7108258218,12.7269892073128,SAMPLES,61101,190.587291389965,0.00108417216176008,SAMPLES,AT
251.0,Argentina,BGD,EURO,2020-07-14,6657348,2666.0,57762.0,2.0,810.0,45195774,128930.625723631,399.351790637287,79.8321371096414,SAMPLES,7152,315.12135506185,0.203470351011137,SAMPLES,AR
145.0,Australia,AUS,WPRO,2020-04-14,9379339,6514.0,20229.0,1.0,275.0,164689383,145876.624379938,550.241906000704,33.490348426683,SAMPLES,50176,68.9361051998812,4.35919630065768,SAMPLES,AT
744.0,Argentina,BGD,WPRO,2020-09-11,46589,76.0,26983.0,347.0,706.0,25499884,8181.51714804132,2185.0022617255,9.71329753087092,SAMPLES,65575,17.7893402157467,1.72640001029024,SAMPLES,AT
231.0,Bangladesh,ARG,EURO,2020-03-19,3529448,25.0,13950.0,3351.0,452.0,9006398,112070.774576029,10593.73383007,2.47059947409957,SAMPLES,718,80.0751857906007,0.0121471534042099,SAMPLES,AT
641.0,Bangladesh,ARG,WPRO,2020-06-20,148412,31.0,1975.0,43.0,101.0,25499884,94733.5681997612,703.056857040991,528.102472589583,SAMPLES,12584,64.7330003540408,0.426654934596319,SAMPLES,AU
274.0,Argentina,BGD,WPRO,2020-12-11,1662736,8782.0,20550.0,96.0,615.0,9006398,8284.78278567856,34538.447001787,4.00001819616121,SAMPLES,19813,1.67478312794456,0.0957681649702944,SAMPLES,AT
45.0,Bangladesh,BGD,EURO,2020-02-12,9996243,,85048.0,0.0,126.0,25499884,47.1061741303512,836.647739459926,35.6080051187684,SAMPLES,15632,6.91708476991676,2.41628229176636,SAMPLES,AT
925.0,Argentina,ARG,EURO,2020-05-23,2841156,229.0,27949.0,0.0,2246.0,45195774,12357.4374572387,2055.87183688751,35.6080051187684,SAMPLES,32328,67.3271378857563,0.506084674472525,SAMPLES,AU
817.0,Bangladesh,ARG,EURO,2020-09-27,662689,2667.0,1418807.0,6.0,589.0,45195774,79068.0783561755,3704.24013537195,35.5687892541001,SAMPLES,15555,4.15295465456571,0.000110629812424498,SAMPLES,AR
211.0,Bangladesh,ARG,EURO,2020-12-11,5383,292.0,14603.0,2.0,1621.0,45195774,26.729106150091,15738.7502645712,80.9424589053249,SAMPLES,0,1.9450677036054,0.457387896487844,SAMPLES,AT
685.0,Argentina,ARG,WPRO,2020-04-12,384814,10880.0,19060.0,7.0,37122.0,9006398,58843.2891977909,183.405872617787,26.9808196351083,SAMPLES,3790,5.97102850279061,1.24918215314234,SAMPLES,AT
431.0,Austria,ARG,WPRO,2020-03-08,1085870,571.0,27923.0,1.0,104.0,25499884,12619.8082148123,725.399680067433,35.4511416600954,SAMPLES,7157,0.000771148678114848,0.760983853887335,SAMPLES,AU
56.0,Austria,AUS,EURO,2020-08-23,1906,13.0,43466.0,0.0,67.0,164689383,350337.39761326,1079.22059567016,0.442519249697992,SAMPLES,40529,387.139447379447,0.263763598782488,SAMPLES,AT
387.0,Argentina,BGD,EURO,2020-04-03,540615,6609.0,282437.0,38.0,5.0,25499884,72626.7038165535,1427.78835915057,0.10322462620435,SAMPLES,8668,266.249564115664,2.6839729937595,SAMPLES,AT
365.0,Austria,BGD,EURO,2020-08-21,965758,468.0,1498160.0,0.0,67.0,45195774,16098.4077847632,768.756295601642,88.7029836019624,SAMPLES,30251,0.788545063648699,0.0,SAMPLES,AR
529.0,Argentina,ARG,EURO,2020-11-19,1137684,,18269.0,4.0,37432.0,45195774,118.683662769001,279.138524708583,214.289946666252,SAMPLES,30569,28.4685398091446,0.411374225300725,SAMPLES,AU
5.0,Argentina,BGD,WPRO,2020-06-11,336252,8841.0,15256.0,0.0,3447.0,25499884,0.221259624848996,195.138142589198,83.2741346762601,SAMPLES,6380,0.856385377978038,1.14784835883959,SAMPLES,AT
496.0,Austria,ARG,SEARO,2020-08-23,2153066,88.0,122524.0,0.0,816.0,164689383,3.02994638093944,26055.921579304,68.173758254965,SAMPLES,75888,236.019660690101,0.435261934002945,SAMPLES,AU
313.0,Argentina,BGD,PAHO,2020-04-24,362509,26.0,12640.0,281.0,60.0,45195774,138546.73089064,36.0210669254165,3.80393887281997,SAMPLES,112018,324.551907765541,0.529186644751343,SAMPLES,AR
948.0,Austria,ARG,WPRO,2020-04-28,955239,2911.0,16663.0,0.0,706.0,9006398,5555.43091263356,15543.1346302422,49.1872555487777,SAMPLES,24509,0.00432329022691159,0.0,SAMPLES,AT
892.0,Argentina,AUS,EURO,2020-11-28,111296,12.0,27520.0,1.0,716.0,25499884,82653.4578210786,133.508057633884,93.7111595556847,SAMPLES,4965,4.89193967559887,1.41514369241837,SAMPLES,AT
814.0,Australia,AUS,EURO,2020-12-09,104134,2766.0,228058.0,0.0,710.0,45195774,7586.92615818461,794.984008554705,0.0303601841777499,SAMPLES,0,25.2743660673224,0.16424101952541,SAMPLES,AU
903.0,Australia,ARG,WPRO,2020-11-16,196914,7187.0,27972.0,4.0,668.0,9006398,356778.642600884,1021.53405874317,4.23531338417069,SAMPLES,42300,380.293209338517,2.19988057378766,SAMPLES,AT
370.0,Argentina,BGD,EURO,2020-05-26,795456,3623.0,26912.0,0.0,1418.0,9006398,14021.9208611478,29857.526059848,5.68630037689583,SAMPLES,1412,51.848763559177,0.0479690910008449,SAMPLES,AU
910.0,Argentina,ARG,WPRO,2020-10-31,4402,98.0,17155.0,17.0,706.0,9006398,56.9522274361315,778.905504040724,4.00001819616121,SAMPLES,117511,356.340015175878,3.11156580022335,SAMPLES,AU
83.0,Austria,BGD,EURO,2020-07-05,5041344,79.0,57563.0,79.0,746.0,45195774,362196.740583749,5617.07384411649,81.7196841623033,SAMPLES,0,26.1719381108508,1.29404510232282,SAMPLES,AU
723.0,Austria,AUT,EURO,2020-07-09,3987090,1541.0,12628.0,5.0,155.0,9006398,3636.93295749288,81.8881871566134,35.5687892541001,SAMPLES,3682,99.6868004278736,0.907799100150804,SAMPLES,AT
376.0,Argentina,AUS,PAHO,2020-05-10,1686373,14.0,27678.0,38.0,907.0,45195774,17047.0584263033,135.212116254027,84.7175530106486,SAMPLES,5922,60.6406287965859,0.75416029343506,SAMPLES,AT
806.0,Australia,AUT,WPRO,2020-08-16,544410,17.0,22501.0,93.0,510.0,9006398,30462.2336254738,1821.70497017787,188.026429196677,SAMPLES,18391,82.5069023154429,2.98310156846277,SAMPLES,AU
508.0,Argentina,AUT,EURO,2020-03-13,835037,0.0,1012.0,8.0,13482.0,45195774,58843.2891977909,24706.0488443012,14.8243948648827,SAMPLES,25131,0.148089066911433,1.70898816637754,SAMPLES,AR
683.0,Argentina,AUS,WPRO,2020-04-10,2378561,3.0,18319.0,0.0,735.0,164689383,8953.77961665177,6591.75843661362,488.541590100726,SAMPLES,19159,116.481627916425,0.956986355699582,SAMPLES,AR
319.0,Argentina,ARG,EURO,2020-03-01,1686373,6609.0,25923.0,21.0,813.0,25499884,353156.278458936,284.981688544152,186.423029495254,SAMPLES,157,221.300901869982,1.97015499426075,SAMPLES,AR
324.0,Austria,BGD,EURO,2020-05-20,59701,42.0,949063.0,0.0,,45195774,829.670969135879,1641.38871055887,4.00001819616121,SAMPLES,2010,50.5076647210423,0.0,SAMPLES,AU
339.0,Argentina,AUS,SEARO,2020-07-29,311690,8159.0,59368.0,276.0,106.0,45195774,112070.774576029,28995.8747027985,313.332810741875,SAMPLES,9451,62.3762837509378,0.437355755319718,SAMPLES,AR
121.0,Austria,AUS,WPRO,2020-10-03,826031,,27569.0,40.0,102.0,164689383,335963.410657084,280.393432377967,35.5687892541001,SAMPLES,55299,0.00972740301055108,0.0,SAMPLES,AU
673.0,Bangladesh,BGD,EURO,2020-08-18,3659369,5376.0,27362.0,3.0,96.0,45195774,1300.42991295923,2369.53774416809,,SAMPLES,696,0.9746347765478,0.203160587536348,SAMPLES,AU
864.0,Austria,ARG,PAHO,2020-04-22,6789333,331.0,16964.0,1.0,19.0,9006398,77790.9215204569,284.903256814815,41.1321642594283,SAMPLES,0,8.28478278567855,0.637714490739776,SAMPLES,AU
257.0,Austria,AUS,EURO,2020-07-13,1472220,140.0,7240.0,0.0,870.0,25499884,91610.65203277,112.31138557335,78.8328474935263,SAMPLES,0,0.000221259624848996,3.1236683077963,SAMPLES,AR
224.0,Austria,AUS,EURO,2020-03-28,211261,6663.0,162417.0,0.0,907.0,164689383,253097.964358226,811.689966903379,17.4510338653707,SAMPLES,21037,396.194571903218,0.238606379437157,SAMPLES,AR
18.0,Argentina,AUS,EURO,2020-04-17,6319795,112.0,8886.0,33.0,3543.0,25499884,50518.7788305233,5599.90797652957,3.94682394310749,SAMPLES,2281,66.3411721311894,0.0752811126871488,SAMPLES,AT
600.0,Bangladesh,ARG,EURO,2020-09-12,3681042,,7335.0,0.0,23225.0,25499884,29936.3852230381,304.589620878275,0.53102309963759,SAMPLES,18241,356.340015175878,0.0804721255575798,SAMPLES,AR
647.0,Austria,AUS,SEARO,2020-03-29,456378,26.0,82536.0,0.0,107.0,25499884,3232.66949693128,265.177676886687,889.950463067631,SAMPLES,14542,32.4657163146311,2.57772308085874,SAMPLES,AU
947.0,Argentina,ARG,EURO,2020-09-03,1528191,306.0,27174.0,113.0,2822.0,9006398,97712.3151786097,165.480073424564,25.8209982198778,SAMPLES,4282,396.146860903367,0.48369566588239,SAMPLES,AT
443.0,Austria,BGD,EURO,2020-03-23,8977142,146.0,417735.0,3.0,908.0,45195774,58446.8148953148,2259.39382203629,89.0478080138142,SAMPLES,39158,0.000771148678114848,0.000303601841777499,SAMPLES,AT
602.0,Australia,ARG,EURO,2020-06-25,2111575,44.0,18863.0,381.0,34782.0,9006398,1569.58508976866,21.373679760413,8.45211766923164,SAMPLES,1318,167.412321773921,3.38307421320034,SAMPLES,AR
352.0,Austria,AUS,WPRO,2020-02-14,7178741,7.0,73339.0,159.0,,9006398,67622.1630809996,6413.44075622685,97.5972858405769,SAMPLES,22808,0.0902790436709572,0.126095860201443,SAMPLES,AT
359.0,Austria,ARG,WPRO,2020-02-27,211261,13.0,903730.0,0.0,35727.0,45195774,1.19480197418458,1093.84811319142,0.0221259624848996,SAMPLES,14650,110.089294299452,0.0,SAMPLES,AU
206.0,Argentina,BGD,WPRO,2020-04-09,342897,55.0,12640.0,0.0,179.0,9006398,362.50667111917,33941.2049078888,35.5687892541001,SAMPLES,29659,0.040756022897185,0.0,SAMPLES,AU
22.0,Austria,BGD,WPRO,2020-11-29,1848347,23.0,723132.0,0.0,837.0,45195774,281520.535544397,237.334412972232,0.420393287213092,SAMPLES,30569,35.1425730908183,0.00179220296127687,SAMPLES,AT
769.0,Austria,ARG,EURO,2020-09-09,164374,,27703.0,79.0,45.0,25499884,79531.5729995499,155.530119274268,1.64706631606638,SAMPLES,17033,79.8846591276432,0.268941074003954,SAMPLES,AU
834.0,Austria,BGD,EURO,2020-09-09,5758034,314.0,,121.0,988.0,45195774,14158.2263863874,5331.65423069245,856.938527040161,SAMPLES,44023,0.000673996088746049,0.0,SAMPLES,AU
718.0,Argentina,AUS,WPRO,2020-09-28,10,11.0,1054.0,6.0,108.0,45195774,1294.05904189184,1065.60603241801,83.7182633945335,SAMPLES,15990,39.0112673235182,0.0951609612867394,SAMPLES,AU
383.0,Austria,AUS,WPRO,2020-06-28,2759165,4250.0,8809.0,0.0,35045.0,9006398,315121.35506185,,94.9425050227041,SAMPLES,11057,24.8278384325199,0.0,SAMPLES,AR
280.0,Australia,ARG,WPRO,2020-06-08,175932,,27444.0,161.0,46.0,45195774,352046.385779637,5142.67746106712,108.589471617843,SAMPLES,17203,0.0471061741303512,0.0492302665289016,SAMPLES,AR
268.0,Bangladesh,ARG,EURO,2020-06-29,1490387,104.0,23717.0,0.0,167.0,9006398,341213.748266463,9742.62962840416,38.6983083860894,SAMPLES,5819,0.058613371573564,0.405369758685845,SAMPLES,AU
979.0,Argentina,BGD,EURO,2020-10-09,5972680,,24761.0,0.0,4033.0,25499884,19901.8519945488,930.703590042595,33.7648594793608,SAMPLES,2242,0.476438350187343,0.525848402435691,SAMPLES,AU
718.0,Austria,BGD,WPRO,2020-06-28,840890,15.0,1353.0,12.0,34183.0,45195774,99686.8004278736,1365.36271215196,8.69550325656554,SAMPLES,23522,1.48124468451409,2.60370461087773,SAMPLES,AT
,Bangladesh,BGD,EURO,2020-08-26,14868,46.0,15691.0,37.0,542.0,25499884,104067.686104922,1923.07735012377,475.000162625824,SAMPLES,264,19.8608354453691,0.0492685068836526,SAMPLES,AU
720.0,Australia,ARG,EURO,2020-11-22,1602,6.0,989680.0,7.0,733.0,164689383,279388.878788625,14.9129224681108,104.370248794246,SAMPLES,28521,10.9192376352899,0.568040630671662,SAMPLES,AR
884.0,Argentina,AUS,WPRO,2020-06-15,99646,10621.0,27149.0,0.0,24572.0,25499884,181712.267212708,1079.49510672284,76.3901395430226,SAMPLES,6153,0.00119480197418458,0.679798071386055,SAMPLES,AT
59.0,Argentina,BGD,WPRO,2020-08-05,1101206,5704.0,2960.0,1.0,6.0,45195774,203154.414349493,4213.44915025963,657.804864676065,SAMPLES,5634,5.39118989310815,0.244270625833291,SAMPLES,AT
954.0,Austria,AUS,PAHO,2020-08-06,712,6830.0,9980.0,0.0,615.0,45195774,0.771148678114848,2.5745436182732,78.2776865956845,SAMPLES,54078,5.61006473598076,0.478119822035269,SAMPLES,AT
810.0,Argentina,AUS,WPRO,2020-09-09,143056,17.0,40558.0,3.0,39156.0,9006398,358566.543472762,,8.1568998509954,SAMPLES,2736,374.87021509588,2.1685981002894,SAMPLES,AT
74.0,Argentina,BGD,WPRO,2020-06-04,332969,152.0,22011.0,0.0,67.0,45195774,275142.035940242,145.212691788396,4.00001819616121,SAMPLES,18118,0.13326467204655,0.0463981433308344,SAMPLES,AR
902.0,Argentina,BGD,EURO,2020-10-25,3594126,,370188.0,6.0,796.0,9006398,216033.570976244,42.3923497063751,138.901256640002,SAMPLES,5699,357.916922288745,2.21575817546593,SAMPLES,AR
687.0,Austria,BGD,PAHO,2020-12-08,1395111,2845.0,45753.0,17.0,102.0,45195774,28.1663502432772,2234.18951727428,781.20135745435,SAMPLES,5465,156.357181860121,0.592533275345611,SAMPLES,AT
847.0,Argentina,AUS,EURO,2020-03-25,1617462,5493.0,100166.0,217.0,472.0,164689383,30462.2336254738,36142.1958034722,35.6080051187684,SAMPLES,18237,268.606359150497,1.67147843122189,SAMPLES,AR
812.0,Austria,BGD,WPRO,2020-04-16,654105,21.0,25547.0,,908.0,164689383,361280.819944122,1894.76414433384,35.4511416600954,SAMPLES,6660,31.5846565654568,3.92190019374206,SAMPLES,AU
479.0,Australia,BGD,EURO,2020-08-29,441766,3412.0,96200.0,,,45195774,11979.925379749,1056.55382589191,35.6080051187684,SAMPLES,25881,58.8432891977909,0.0,SAMPLES,AU
143.0,Bangladesh,AUS,WPRO,2020-06-20,1555499,1606.0,79770.0,41.0,668.0,164689383,6409.33818281329,2639.64945041101,80.9424589053249,SAMPLES,33128,0.000265511549818795,0.61612044980283,SAMPLES,AR
410.0,Argentina,ARG,WPRO,2020-05-07,88801,18.0,5844.0,151.0,1787.0,9006398,2520.56752031728,547.061312122047,263.520213195154,SAMPLES,13453,25.8888364208565,0.0754329136080375,SAMPLES,AU
286.0,Argentina,AUT,EURO,2020-02-20,311690,7.0,55343.0,196.0,1787.0,45195774,11.5733022085583,0.746860530772648,298.302226221416,SAMPLES,5164,5.07037542304716,0.603684760438,SAMPLES,BD
410.0,Australia,BGD,EURO,2020-10-21,164374,10684.0,4707.0,344.0,633.0,25499884,306647.355729148,17.9003645912014,9.09808060303333,SAMPLES,35,26.9915501391789,0.934749350232338,SAMPLES,AT
672.0,Austria,BGD,WPRO,2020-07-16,1617462,410.0,221228.0,0.0,787.0,45195774,30382.9512909769,155.530119274268,18.1569453413984,SAMPLES,11301,0.856385377978038,1.62928620298592,SAMPLES,AT
898.0,Austria,ARG,WPRO,2020-08-11,81434,,27229.0,24.0,690.0,45195774,52335.6896155822,5350.30111443605,78.2776865956845,SAMPLES,59437,57.7343802818868,0.89443544135338,SAMPLES,AR
516.0,Austria,BGD,EURO,2020-05-12,693226,,,0.0,37941.0,45195774,5971.02850279061,1021.53405874317,15.864315101673,SAMPLES,17033,54.8089552093649,0.671189525490657,SAMPLES,AU
694.0,Argentina,BGD,SEARO,2020-09-09,795456,80.0,153277.0,58.0,700.0,25499884,57042.1418387629,1032.2399897976,1.48243948648827,SAMPLES,26117,77.36056079245,0.726372518736125,SAMPLES,AT
947.0,Austria,AUS,EURO,2020-03-22,358240,52.0,439172.0,18.0,39770.0,45195774,67901.6803650713,11263.4373919518,15.8965924354699,SAMPLES,20409,30.3829512909769,2.60883539705514,SAMPLES,AU
834.0,Austria,BGD,WPRO,2020-10-29,712,468.0,589012.0,,472.0,45195774,234223.810586746,122.356572541495,3.96080233149296,SAMPLES,15772,0.00820873208189775,0.0731680438683774,SAMPLES,BD
440.0,Argentina,BGD,EURO,2020-09-04,162816,721.0,803.0,370.0,802.0,25499884,296220.531226801,15007.2880707829,8.15474547014363,SAMPLES,29421,64.7330003540408,0.913239676949653,SAMPLES,AU
360.0,Argentina,ARG,EURO,2020-09-04,3590735,243.0,512293.0,16.0,2502.0,45195774,72688.9421121541,268.589457112825,2.78432639144555,SAMPLES,9729,0.36250667111917,0.602127509799145,SAMPLES,AT
529.0,Argentina,AUS,EURO,2020-07-28,849025,2698.0,12628.0,1.0,419.0,25499884,31742.2125915377,1766.5219769324,48.7656213167187,SAMPLES,59904,54.8089552093649,1.18345636395836,SAMPLES,AU
37.0,Austria,BGD,EURO,2020-04-05,1127380,2029.0,7492.0,4.0,1926.0,25499884,241.521337170836,25.4175461936122,22.479977884658,SAMPLES,0,172.036508087645,0.106424589616685,SAMPLES,AU
307.0,Austria,AUS,PAHO,2020-10-04,1624558,13.0,322557.0,3.0,723.0,45195774,3258.74072890297,27668.4939614044,4.0784499254977,SAMPLES,5819,45.3168475441974,0.944661783767495,SAMPLES,AT
468.0,Argentina,ARG,WPRO,2020-04-22,456378,275.0,1489328.0,0.0,0.0,45195774,1.63732122388257,1071.25977514251,2.23530428609009,SAMPLES,12505,259.23959833887,1.16478961237628,SAMPLES,AT
342.0,Austria,ARG,EURO,2020-07-15,258992,220.0,229185.0,3.0,7944.0,25499884,29027.2493176021,1956.94216489211,0.0364322210132999,SAMPLES,26474,291.818072584173,0.760681462222744,SAMPLES,AU
486.0,Austria,ARG,EURO,2020-03-30,251082,7.0,24883.0,6.0,11710.0,164689383,49092.1009708876,26927.9158710724,882.560391597675,SAMPLES,7049,120.607921196818,0.629461506732908,SAMPLES,AT
685.0,Austria,BGD,EURO,2020-12-13,1571010,6324.0,856369.0,3.0,3587.0,45195774,33563.868161656,273.099281549673,0.132755774909397,SAMPLES,17527,12.6198082148123,0.141163640653659,SAMPLES,AR
829.0,Austria,BGD,EURO,2020-06-06,3503072,216.0,305966.0,,713.0,9006398,8426.07541138691,127.482413362372,98.596575456692,SAMPLES,4851,241.892433706757,1.37857554152059,SAMPLES,AT
632.0,Argentina,BGD,PAHO,2020-09-26,1957809,10.0,601713.0,185.0,672.0,45195774,11869.1912480857,232.51043450688,3.88237060215647,SAMPLES,22640,0.788545063648699,0.890256015779005,SAMPLES,AU
540.0,Australia,BGD,SEARO,2020-07-15,32674,18.0,14234.0,18.0,1.0,164689383,60025.6617573418,283.491485686758,,SAMPLES,10407,108.203041237364,0.0348413473623858,SAMPLES,AU
523.0,Argentina,ARG,PAHO,2020-09-27,95995,8841.0,14603.0,1.0,1.0,9006398,374870.21509588,282.511089070052,551.401111086183,SAMPLES,12937,9.77449794310415,0.0944505329769801,SAMPLES,AU
746.0,Bangladesh,BGD,WPRO,2020-04-03,30683,16.0,6458.0,5.0,494.0,25499884,93365.8494772272,1058.16167634331,74.1694959516557,SAMPLES,0,1.08572097913402,2.68575739157874,SAMPLES,AT
164.0,Austria,AUS,WPRO,2020-11-13,1428538,10880.0,207798.0,8.0,702.0,45195774,366637.361573406,21365.0285090814,348.461783174684,SAMPLES,6083,10.2360566344059,1.60918937848405,SAMPLES,AT
840.0,Argentina,BGD,EURO,2020-12-08,108,2512.0,4476.0,1.0,3200.0,9006398,1479.36676646606,1084.63238499438,876.89614520154,SAMPLES,6380,291.818072584173,0.286973733429148,SAMPLES,AU
470.0,Argentina,AUS,SEARO,2020-07-03,1367444,73.0,,22.0,10179.0,9006398,37962.2661180667,1074.12253326329,4.0784499254977,SAMPLES,19672,401.060020508329,0.536200574859057,SAMPLES,AT
754.0,Argentina,AUS,WPRO,2020-11-08,1970205,316.0,546481.0,212.0,1.0,25499884,0.221259624848996,20998.9323338063,148.227959723743,SAMPLES,18321,69.9082003667154,0.557571163853138,SAMPLES,AR
225.0,Australia,BGD,EURO,2020-12-08,2505923,25.0,7109.0,0.0,34531.0,9006398,31194.4948455452,2215.98023982507,3.00913089794634,SAMPLES,11887,70.0030936520746,0.270512017340382,SAMPLES,AT
821.0,Austria,ARG,WPRO,2020-07-14,633107,2029.0,1498160.0,0.0,136.0,45195774,605.054182515214,,34.7452560960669,SAMPLES,26421,19.0568259766942,1.13852396929383,SAMPLES,AT
86.0,Austria,AUS,WPRO,2020-04-12,2841156,718.0,,0.0,0.0,25499884,61929.3797571785,32523.3726498411,143.786672541009,SAMPLES,13453,68.0356342235819,2.26749917114478,SAMPLES,AT
699.0,Argentina,AUS,EURO,2020-10-16,2993814,52.0,18415.0,17.0,978.0,25499884,1.19480197418458,84.9194440170446,88.7029836019624,SAMPLES,3497,387.139447379447,0.0437672415106443,SAMPLES,AU
450.0,Australia,BGD,WPRO,2020-10-27,349277,30.0,16332.0,3.0,98.0,9006398,4152.95465456571,600.159592882854,64.8427928679146,SAMPLES,8068,88.6520893258326,0.690509124735549,SAMPLES,AR
934.0,Bangladesh,BGD,SEARO,2020-02-17,160212,13.0,43466.0,16.0,,164689383,36459.7362576421,435.213240188045,34.1962339907115,SAMPLES,3812,0.829670969135879,2.67985532796934,SAMPLES,AU
38.0,Argentina,BGD,WPRO,2020-05-09,1037888,219.0,1250499.0,96.0,618.0,25499884,11139.0060495479,1807.04872247485,119.803721754246,SAMPLES,27447,0.145370633879902,0.319299764619586,SAMPLES,AT
522.0,Argentina,BGD,WPRO,2020-11-24,2659468,1602.0,1304846.0,2.0,30792.0,25499884,224107.57330511,1100.86775296703,2.98040571478678,SAMPLES,30916,14.9021462215279,0.726372518736125,SAMPLES,AT
530.0,Austria,AUS,EURO,2020-06-20,6168229,887.0,23035.0,137.0,844.0,9006398,5241.80723902524,1063.57346566753,42.6363569542452,SAMPLES,24196,289.950064086566,1.04747758204778,SAMPLES,AU
696.0,Argentina,ARG,PAHO,2020-08-25,92438,1268.0,103265.0,34.0,102.0,45195774,2617.14734656386,108.903987350676,14.2121189847484,SAMPLES,27338,172.710444286384,0.683181000884038,SAMPLES,AT
448.0,Bangladesh,BGD,WPRO,2020-09-30,660149,162.0,2598.0,5.0,23225.0,9006398,141730.023478865,1796.38963323628,45.5231936230222,SAMPLES,10565,85.6022290933661,0.000154881737394297,SAMPLES,AT
562.0,Austria,BGD,WPRO,2020-05-18,3428056,12414.0,6703.0,6.0,907.0,9006398,92.1325077871219,23701.1511150185,5.5314906212249,SAMPLES,24786,69.8059312946197,1.43216337768438,SAMPLES,AU
226.0,Bangladesh,ARG,EURO,2020-12-07,1192262,2466.0,16803.0,2.0,186.0,45195774,289542.278722304,275.922823805787,1.06260644622125,SAMPLES,63370,10.5261390146787,1.36082971985284,SAMPLES,AU
207.0,Austria,BGD,EURO,2020-08-21,5383,386.0,141900.0,1.0,155.0,9006398,34163.946390209,10439.1618561505,591.117213746577,SAMPLES,6938,281.708514325039,2.03597004598139,SAMPLES,AT
