Date,annee,Semaine,Province,Zone_sante,Report,nouveau_contacts,total_a_suivre,suivis,non_suivis,cas_suspects,sortis_doublons,sortis_recycle,sortis_dcd,sortis_conf,contacts_sortis_21jrs,jamais_vus,simple absence,pdv,reticences,deplaces,reste_a_suivre,Observations,vacc,prop_suivis,check1,check2,prop_vacc
2020-09-05,2020,37,Sangha-Mbaéré,Bria,659.0,213.0,283.0,476.0,12.0,0.0,,,,,0.0,,0.0,,,,211.0,check 87 sup à 71,611.0,68.2868525896414,0.0,-139.0,45.1612903225806
2020-08-03,2020,27,Sangha-Mbaéré,Bangui,515.0,0.0,367.0,685.0,37.0,0.0,,,,,0.0,0.0,19.0,0.0,,,1120.0,Check 60 sup à 47,129.0,92.6735921268453,7.0,-159.0,0.0
2020-08-07,2020,25,Sangha-Mbaéré,Zémio,8721.0,0.0,53.0,359.0,5.0,0.0,,,,,0.0,,17.0,8.0,,,54.0,check 16 sup à 8,335.0,94.5558739255014,11.0,-5.0,
2020-08-23,2020,36,Sangha-Mbaéré,Ouham-Pendé,519.0,113.0,1320.0,1709.0,20.0,2.0,,,,,0.0,0.0,0.0,,0.0,,134.0,check 13 sup à 6,120.0,82.2727272727273,0.0,0.0,
2020-09-27,2020,35,Vakaga,Ouham-Pendé,1.0,0.0,1174.0,1662.0,49.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,206.0,Check 29 sup à 17,,31.5068493150685,57.0,0.0,
2020-09-02,2020,24,Sangha-Mbaéré,Gamboula,142.0,103.0,1496.0,52.0,21.0,0.0,,,,,0.0,,0.0,10.0,0.0,1.0,1190.0,check 16 sup à 8,,44.6700507614213,0.0,-19.0,0.0
2020-09-06,2020,33,Vakaga,Zémio,254.0,0.0,192.0,203.0,9.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,491.0,,79.0,83.6842105263158,6.0,-171.0,0.0
2020-08-13,2020,32,Sangha-Mbaéré,Yaloke,998.0,0.0,55.0,68.0,134.0,0.0,,,,,0.0,119.0,,0.0,0.0,,781.0,check 75 sup à 27,,87.2745490981964,23.0,-28.0,
2020-06-19,2020,31,Vakaga,Bozoum,3202.0,0.0,1613.0,249.0,317.0,10.0,,,,,0.0,0.0,11.0,14.0,,,2023.0,check 35 sup à 23,,100.0,0.0,0.0,
2020-06-06,2020,30,Vakaga,Bangui,9526.0,0.0,418.0,382.0,244.0,0.0,,,,,0.0,,85.0,6.0,,0.0,1.0,Check 37 sup à 34,0.0,62.5388923459863,251.0,-18.0,0.528338136407301
2020-06-19,2020,30,Vakaga,Bouca,535.0,0.0,781.0,706.0,0.0,0.0,,,,,0.0,53.0,0.0,,,,115.0,Check 42 sup 41,40.0,85.0098619329389,37.0,-15.0,
2020-07-28,2020,26,Sangha-Mbaéré,Damara,52.0,0.0,375.0,170.0,32.0,1.0,,,,,0.0,5.0,0.0,7.0,0.0,,1628.0,,5.0,63.6645962732919,171.0,0.0,0.0
2020-06-30,2020,34,Vakaga,Damara,6113.0,0.0,732.0,104.0,40.0,0.0,,,,,0.0,57.0,0.0,5.0,,0.0,68.0,check 87 sup à 71,80.0,78.9473684210526,35.0,-159.0,
2020-06-10,2020,39,Sangha-Mbaéré,Gamboula,651.0,0.0,397.0,469.0,24.0,0.0,,,,,0.0,43.0,0.0,,,,683.0,Check 37 sup à 34,,74.8031496062992,12.0,-189.0,74.931129476584
2020-06-05,2020,25,Sangha-Mbaéré,Obo,108.0,11.0,367.0,1508.0,2.0,0.0,,,,,0.0,,0.0,,,0.0,121.0,Check 60 sup à 47,,95.0570342205323,0.0,-52.0,5.48744892002335
2020-06-14,2020,33,Vakaga,Damara,7153.0,0.0,380.0,,225.0,0.0,,,,,0.0,125.0,68.0,9.0,,,2027.0,check 59 sup à 46,,64.828738512949,7.0,0.0,
2020-07-08,2020,35,Vakaga,Zémio,202.0,0.0,194.0,62.0,61.0,2.0,,,,,387.0,0.0,29.0,1.0,,,1.0,check 13 sup à 6,,42.1052631578947,134.0,0.0,
2020-06-13,2020,38,Sangha-Mbaéré,Zémio,129.0,96.0,2408.0,177.0,375.0,3.0,,,,,0.0,,,2.0,,,280.0,Check 37 sup à 34,75.0,34.1974627688913,3.0,0.0,0.0
2020-09-01,2020,34,Sangha-Mbaéré,Ouham-Pendé,2323.0,13.0,52.0,480.0,1.0,0.0,,,,,0.0,4.0,0.0,,,,1722.0,Check 1 sup à 0,,57.8804347826087,100.0,0.0,
2020-07-31,2020,27,Vakaga,Bria,322.0,169.0,399.0,343.0,0.0,0.0,,,,,0.0,2.0,12.0,,,,2304.0,Check 29 sup à 25,,97.5,17.0,-101.0,
2020-09-29,2020,37,Vakaga,Bozoum,136.0,0.0,1.0,2429.0,0.0,15.0,,,,,0.0,5.0,73.0,0.0,,11.0,245.0,check 87 sup à 71,0.0,74.6341463414634,15.0,0.0,
2020-07-15,2020,29,Sangha-Mbaéré,Bria,59.0,0.0,206.0,300.0,72.0,2.0,,,,,336.0,130.0,0.0,0.0,,,56.0,Check 1 sup à 0,33.0,82.4561403508772,7.0,-103.0,17.037037037037
2020-07-04,2020,36,Vakaga,Bozoum,383.0,0.0,1.0,,994.0,0.0,,,,,0.0,5.0,0.0,0.0,0.0,,243.0,check 75 sup à 27,0.0,85.3587115666179,0.0,50.0,
2020-08-13,2020,30,Vakaga,Zémio,714.0,0.0,23.0,377.0,21.0,3.0,,,,,0.0,7.0,,0.0,,4.0,259.0,,52.0,95.0570342205323,14.0,-119.0,0.0
2020-06-27,2020,28,Sangha-Mbaéré,Damara,329.0,16.0,104.0,371.0,0.0,1.0,,,,,0.0,14.0,12.0,0.0,,,1736.0,Check 145 sup 22,,86.1244019138756,150.0,-516.0,
2020-06-11,2020,38,Vakaga,Bangui,1315.0,0.0,1186.0,848.0,2.0,0.0,,,,,0.0,,,,71.0,,68.0,check 87 sup à 71,272.0,75.5208333333333,0.0,0.0,6.04229607250755
2020-06-07,2020,39,Vakaga,Ouham-Pendé,375.0,0.0,173.0,54.0,5.0,0.0,,,,,0.0,303.0,0.0,,,,1770.0,Check 1 sup à 0,,97.1428571428571,79.0,-26.0,41.1764705882353
2020-09-13,2020,38,Sangha-Mbaéré,Bria,623.0,23.0,53.0,0.0,21.0,2.0,,,,,0.0,,0.0,0.0,,0.0,386.0,check 75 sup à 27,20.0,77.9220779220779,0.0,0.0,0.0
2020-07-05,2020,27,Sangha-Mbaéré,Ouham-Pendé,635.0,75.0,192.0,172.0,17.0,12.0,,,,,0.0,50.0,1.0,,,,110.0,check 13 sup à 6,0.0,100.0,0.0,-11.0,0.0
2020-06-17,2020,33,Sangha-Mbaéré,Obo,232.0,,892.0,382.0,15.0,2.0,,,,,0.0,8.0,,0.0,0.0,0.0,1970.0,Check 145 sup 22,38.0,48.7053020961776,32.0,-77.0,
2020-09-14,2020,39,Vakaga,Paoua,425.0,40.0,2561.0,86.0,0.0,1.0,,,,,0.0,124.0,2.0,0.0,,17.0,59.0,check 87 sup à 71,60.0,86.9346733668342,136.0,0.0,0.0
2020-06-13,2020,32,Sangha-Mbaéré,Zémio,9110.0,0.0,2204.0,0.0,65.0,0.0,,,,,1.0,,2.0,0.0,,,1033.0,check 35 sup à 23,80.0,73.9351557533376,326.0,-85.0,0.0
2020-06-15,2020,26,Vakaga,Gamboula,851.0,360.0,378.0,318.0,21.0,0.0,,,,,138.0,0.0,14.0,0.0,,0.0,623.0,Check 37 sup à 34,,67.8123736352608,0.0,-47.0,
2020-08-14,2020,38,Vakaga,Zémio,343.0,0.0,851.0,336.0,168.0,1.0,,,,,0.0,0.0,0.0,4.0,,,27.0,Check 145 sup 22,160.0,100.0,15.0,0.0,
2020-09-29,2020,25,Vakaga,Bria,379.0,67.0,1813.0,86.0,58.0,1.0,,,,,30.0,88.0,12.0,,0.0,1.0,115.0,Check 42 sup 41,0.0,88.7878787878788,0.0,0.0,0.0
2020-06-10,2020,29,Sangha-Mbaéré,Paoua,2610.0,82.0,172.0,140.0,127.0,5.0,,,,,215.0,43.0,17.0,,,,575.0,check 75 sup à 27,0.0,80.9411764705882,96.0,0.0,0.0
2020-08-03,2020,39,Sangha-Mbaéré,Bria,108.0,0.0,115.0,1280.0,7.0,0.0,,,,,234.0,0.0,,,0.0,,619.0,check 16 sup à 8,346.0,48.8514548238897,4.0,0.0,
2020-07-27,2020,28,Vakaga,Obo,6342.0,0.0,348.0,322.0,6.0,0.0,,,,,0.0,0.0,0.0,,,,323.0,check 35 sup à 23,5.0,31.5068493150685,1.0,-12.0,
2020-07-01,2020,25,Vakaga,Ouham-Pendé,35.0,241.0,786.0,215.0,259.0,0.0,,,,,0.0,,75.0,1.0,,0.0,361.0,Check 1 sup à 0,20.0,88.0403458213256,1.0,0.0,
2020-08-25,2020,35,Vakaga,Ouham-Pendé,4227.0,35.0,653.0,238.0,34.0,0.0,,,,,0.0,0.0,0.0,5.0,,,361.0,Check 171 sup 122,0.0,97.4025974025974,27.0,0.0,15.7894736842105
2020-08-30,2020,23,Vakaga,Obo,773.0,2.0,275.0,154.0,0.0,0.0,,,,,0.0,0.0,3.0,4.0,0.0,,1456.0,check 75 sup à 27,40.0,98.8372093023256,0.0,-41.0,
2020-07-31,2020,39,Sangha-Mbaéré,Bouca,631.0,0.0,53.0,,60.0,0.0,,,,,0.0,7.0,0.0,,,0.0,4.0,Check 1 sup à 0,0.0,57.8804347826087,0.0,0.0,
2020-06-17,2020,33,Vakaga,Zémio,142.0,24.0,244.0,223.0,1.0,0.0,,,,,0.0,5.0,246.0,1.0,,,1599.0,check 35 sup à 23,,76.4705882352941,0.0,-155.0,0.0
2020-08-16,2020,36,Vakaga,Gamboula,286.0,97.0,64.0,1220.0,2.0,0.0,,,,,0.0,1.0,147.0,,,,144.0,check 87 sup à 71,0.0,98.1132075471698,37.0,0.0,83.6257309941521
2020-07-05,2020,29,Sangha-Mbaéré,Paoua,211.0,23.0,171.0,344.0,2.0,11.0,,,,,0.0,13.0,,0.0,,,115.0,Check 29 sup à 25,79.0,60.4166666666667,72.0,-34.0,0.0
2020-08-23,2020,35,Sangha-Mbaéré,Ouham-Pendé,714.0,0.0,1628.0,3.0,94.0,12.0,,,,,136.0,9.0,1.0,0.0,,0.0,26.0,check 41 sup à 29,,98.8372093023256,39.0,-111.0,94.2779291553134
2020-06-24,2020,26,Vakaga,Bouca,535.0,7.0,1804.0,92.0,233.0,0.0,11.0,,,,0.0,,,6.0,0.0,,239.0,Check 42 sup 41,,96.8325791855204,0.0,-22.0,
2020-08-31,2020,37,Vakaga,Bozoum,331.0,0.0,366.0,68.0,58.0,1.0,,,,,0.0,4.0,0.0,6.0,0.0,0.0,723.0,check 16 sup à 8,0.0,93.0747922437673,0.0,-27.0,
2020-07-13,2020,30,Vakaga,Gamboula,2127.0,295.0,828.0,1249.0,5.0,0.0,,,,,0.0,,0.0,4.0,,0.0,1631.0,check 77 sup à 65,,99.4459833795014,73.0,0.0,100.0
2020-07-07,2020,36,Sangha-Mbaéré,Gamboula,2627.0,72.0,231.0,381.0,20.0,27.0,,,,,0.0,0.0,11.0,1.0,,,412.0,check 75 sup à 27,326.0,100.0,0.0,-26.0,
2020-06-17,2020,28,Sangha-Mbaéré,Paoua,643.0,0.0,71.0,572.0,0.0,0.0,,,,,0.0,0.0,,5.0,,,1804.0,Check 1 sup à 0,60.0,80.8988764044944,16.0,-9.0,0.0
2020-08-04,2020,29,Sangha-Mbaéré,Damara,541.0,32.0,135.0,331.0,26.0,4.0,,,,,0.0,13.0,1.0,,,3.0,1309.0,Check 37 sup à 34,39.0,100.0,36.0,-79.0,0.458365164247517
2020-06-19,2020,29,Sangha-Mbaéré,Paoua,651.0,0.0,1171.0,238.0,285.0,0.0,,,,,0.0,14.0,,1.0,,7.0,1232.0,Check 1 sup à 0,,27.6909722222222,8.0,0.0,0.0
2020-06-24,2020,26,Sangha-Mbaéré,Bouca,9526.0,0.0,1312.0,1333.0,30.0,1.0,,,,,0.0,4.0,0.0,4.0,,0.0,136.0,check 77 sup à 65,60.0,99.5,154.0,0.0,58.4905660377358
2020-07-08,2020,27,Vakaga,Paoua,202.0,19.0,243.0,764.0,23.0,0.0,,,,,0.0,,0.0,11.0,0.0,,56.0,Check 1 sup à 0,0.0,87.2745490981964,1.0,-5.0,0.945494994438265
2020-06-17,2020,36,Vakaga,Obo,535.0,0.0,239.0,1159.0,60.0,0.0,,,,,30.0,,,2.0,0.0,11.0,343.0,check 35 sup à 23,326.0,91.5680473372781,8.0,-166.0,
2020-08-12,2020,33,Sangha-Mbaéré,Zémio,9526.0,25.0,26.0,620.0,49.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,71.0,Check 37 sup à 34,,88.7045309508615,28.0,0.0,42.4028268551237
2020-06-30,2020,39,Sangha-Mbaéré,Gamboula,8721.0,56.0,259.0,318.0,698.0,4.0,,,,,0.0,,0.0,0.0,0.0,,1164.0,check 30 sup à 18,120.0,78.9655172413793,171.0,0.0,
2020-07-22,2020,34,Vakaga,Zémio,1416.0,0.0,194.0,53.0,170.0,4.0,,,,,0.0,,23.0,41.0,0.0,0.0,136.0,check 35 sup à 23,,96.130592503023,28.0,-34.0,
2020-06-05,2020,26,Vakaga,Bria,423.0,37.0,220.0,1825.0,18.0,3.0,,,,,0.0,8.0,1.0,0.0,0.0,0.0,1684.0,check 77 sup à 65,,0.26525198938992,0.0,0.0,32.8899637243047
2020-06-30,2020,25,Vakaga,Ouham-Pendé,769.0,0.0,784.0,587.0,4.0,0.0,,,,,0.0,259.0,,0.0,0.0,0.0,323.0,Check 37 sup à 34,,62.1730382293763,6.0,0.0,56.5217391304348
2020-07-30,2020,28,Vakaga,Ouham-Pendé,3247.0,13.0,136.0,344.0,1232.0,1.0,,,,,0.0,,15.0,7.0,,0.0,1774.0,Check 1 sup à 0,20.0,36.2424242424242,134.0,-313.0,
2020-06-22,2020,27,Sangha-Mbaéré,Yaloke,535.0,13.0,1808.0,1013.0,324.0,0.0,,,,,0.0,,0.0,2.0,0.0,22.0,507.0,check 35 sup à 23,5.0,64.7887323943662,5.0,0.0,
2020-07-25,2020,29,Vakaga,Bria,871.0,0.0,323.0,315.0,49.0,0.0,37.0,,,,0.0,0.0,14.0,,,,327.0,Check 145 sup 22,60.0,90.1204819277108,36.0,0.0,
2020-08-08,2020,33,Sangha-Mbaéré,Obo,604.0,252.0,1631.0,240.0,292.0,8.0,,,,,0.0,13.0,45.0,,,0.0,121.0,check 16 sup à 8,,14.9565217391304,19.0,-53.0,
2020-08-20,2020,32,Vakaga,Ouham-Pendé,4.0,0.0,1946.0,776.0,1052.0,1.0,,,,,0.0,5.0,0.0,41.0,0.0,,1309.0,check 35 sup à 23,646.0,94.6428571428571,134.0,-22.0,29.344262295082
2020-09-06,2020,34,Vakaga,Damara,2627.0,0.0,68.0,462.0,96.0,0.0,,,,,0.0,53.0,3.0,0.0,,0.0,574.0,check 77 sup à 65,50.0,94.0298507462687,0.0,-2.0,
2020-07-21,2020,36,Sangha-Mbaéré,Ouham-Pendé,823.0,0.0,103.0,1605.0,72.0,0.0,,,,,0.0,393.0,,0.0,,,331.0,Check 29 sup à 25,220.0,91.358024691358,92.0,-20.0,0.0
2020-09-02,2020,36,Sangha-Mbaéré,Bangui,191.0,0.0,104.0,871.0,17.0,5.0,,,,,0.0,,,1.0,,,950.0,check 87 sup à 71,20.0,85.8761987794246,0.0,-217.0,
2020-07-28,2020,25,Sangha-Mbaéré,Ouham-Pendé,8932.0,0.0,653.0,98.0,23.0,0.0,,,,,1319.0,1.0,85.0,,0.0,0.0,134.0,check 77 sup à 65,,71.5277777777778,0.0,0.0,
2020-06-30,2020,29,Vakaga,Damara,212.0,0.0,598.0,222.0,3.0,0.0,,,,,0.0,2.0,136.0,0.0,,,2702.0,Check 29 sup à 17,60.0,0.0,154.0,-17.0,
2020-08-19,2020,28,Sangha-Mbaéré,Gamboula,769.0,0.0,828.0,1677.0,10.0,0.0,,,,,0.0,,7.0,,,0.0,2169.0,check 59 sup à 46,,88.7878787878788,0.0,-24.0,
2020-09-23,2020,31,Vakaga,Damara,375.0,0.0,245.0,674.0,29.0,,,,,,0.0,17.0,0.0,0.0,,,632.0,check 30 sup à 18,0.0,54.0540540540541,141.0,0.0,0.0
2020-07-05,2020,30,Vakaga,Zémio,9712.0,0.0,90.0,318.0,30.0,0.0,,,,,0.0,,19.0,,,1.0,415.0,Check 37 sup à 34,23.0,92.8571428571429,7.0,-8.0,
2020-06-30,2020,35,Sangha-Mbaéré,Damara,9110.0,0.0,23.0,148.0,427.0,0.0,,,,,0.0,0.0,0.0,,,0.0,249.0,check 16 sup à 8,306.0,100.0,5.0,-249.0,
2020-09-10,2020,36,Sangha-Mbaéré,Ouham-Pendé,9195.0,33.0,323.0,237.0,20.0,0.0,,,,,0.0,0.0,37.0,0.0,,,152.0,Check 1 sup à 0,58.0,89.2280071813286,30.0,,37.1134020618557
2020-08-15,2020,25,Vakaga,Ouham-Pendé,7481.0,0.0,249.0,789.0,0.0,1.0,3.0,,,,,30.0,,0.0,,0.0,1013.0,check 30 sup à 18,,100.0,160.0,-20.0,
2020-07-31,2020,33,Sangha-Mbaéré,Damara,808.0,0.0,1804.0,564.0,0.0,2.0,,,,,0.0,0.0,0.0,,,2.0,0.0,check 59 sup à 46,,92.7170868347339,15.0,0.0,
2020-06-16,2020,35,Sangha-Mbaéré,Damara,557.0,5.0,893.0,626.0,41.0,11.0,,,,,0.0,,8.0,0.0,,,246.0,check 75 sup à 27,,76.4705882352941,0.0,-242.0,36.5853658536585
2020-07-19,2020,31,Sangha-Mbaéré,Bangui,871.0,0.0,28.0,282.0,148.0,0.0,,,,,0.0,0.0,,20.0,,0.0,2304.0,check 13 sup à 6,12.0,86.7504835589942,0.0,,
2020-06-10,2020,34,Vakaga,Bria,9916.0,5.0,57.0,336.0,43.0,0.0,,,,,0.0,,68.0,0.0,0.0,,64.0,Check 42 sup 41,220.0,82.4561403508772,0.0,0.0,
2020-08-19,2020,38,Vakaga,Bangui,505.0,0.0,718.0,1850.0,66.0,0.0,,,,,267.0,,10.0,0.0,,,73.0,Check 1 sup à 0,,96.7213114754098,59.0,0.0,5.84795321637427
2020-09-14,2020,39,Vakaga,Damara,228.0,0.0,1.0,165.0,375.0,0.0,,,,,0.0,3.0,0.0,8.0,,0.0,197.0,check 35 sup à 23,,93.3184855233853,36.0,0.0,
2020-09-03,2020,30,Vakaga,Damara,1.0,0.0,56.0,280.0,17.0,20.0,,,,,0.0,,57.0,0.0,,0.0,133.0,check 87 sup à 71,50.0,95.2577319587629,59.0,-17.0,
2020-08-26,2020,30,Sangha-Mbaéré,Bozoum,9517.0,129.0,1798.0,88.0,29.0,3.0,,,,,48.0,0.0,,4.0,,,380.0,Check 29 sup à 17,34.0,79.1749833666001,36.0,0.0,
2020-09-08,2020,29,Sangha-Mbaéré,Ouham-Pendé,1.0,23.0,231.0,1626.0,233.0,1.0,,,,,0.0,1.0,89.0,,,,243.0,check 27 sup 24,,94.7864669994454,9.0,0.0,
2020-07-22,2020,34,Sangha-Mbaéré,Paoua,519.0,0.0,723.0,342.0,65.0,0.0,,,,,0.0,,1.0,7.0,,,57.0,check 13 sup à 6,0.0,32.8125,25.0,0.0,82.1882951653944
2020-06-22,2020,29,Sangha-Mbaéré,Ouham-Pendé,136.0,121.0,435.0,702.0,634.0,5.0,,,,,0.0,,20.0,0.0,,10.0,239.0,Check 145 sup 22,,98.8372093023256,0.0,-5.0,
2020-08-29,2020,39,Vakaga,Damara,1.0,0.0,197.0,301.0,342.0,0.0,,,,,0.0,9.0,9.0,1.0,0.0,,204.0,check 35 sup à 23,5.0,77.9535343549184,3.0,-18.0,
2020-09-19,2020,29,Sangha-Mbaéré,Ouham-Pendé,884.0,11.0,1174.0,1479.0,16.0,0.0,,,,,,0.0,22.0,9.0,,,1.0,Check 42 sup 41,0.0,63.7254901960784,0.0,-31.0,63.1578947368421
2020-07-03,2020,38,Sangha-Mbaéré,Gamboula,877.0,0.0,415.0,1198.0,47.0,0.0,,,,,48.0,1.0,0.0,0.0,,,394.0,check 59 sup à 46,,97.2010178117048,0.0,-11.0,
2020-08-26,2020,25,Vakaga,Paoua,4152.0,0.0,341.0,336.0,258.0,0.0,,,,,0.0,50.0,0.0,2.0,,0.0,245.0,check 16 sup à 8,0.0,95.0966850828729,11.0,-16.0,
2020-08-01,2020,33,Vakaga,Bozoum,170.0,57.0,1197.0,249.0,0.0,1.0,,,,,0.0,10.0,4.0,2.0,,,892.0,check 30 sup à 18,20.0,74.8858447488584,,-17.0,41.1764705882353
2020-08-07,2020,25,Vakaga,Paoua,623.0,0.0,2459.0,46.0,23.0,0.0,,,,,0.0,5.0,,0.0,,,367.0,check 13 sup à 6,27.0,96.734693877551,0.0,0.0,
2020-08-13,2020,24,Sangha-Mbaéré,Bria,519.0,8.0,723.0,1628.0,1.0,1.0,,,,,48.0,1.0,,0.0,,,418.0,Check 29 sup à 17,,92.2077922077922,52.0,-8.0,80.2061855670103
2020-07-25,2020,39,Vakaga,Yaloke,1768.0,107.0,136.0,2384.0,108.0,2.0,,,,,0.0,0.0,1.0,1.0,,,998.0,Check 37 sup à 34,0.0,78.9473684210526,0.0,-27.0,
2020-07-29,2020,38,Vakaga,Gamboula,121.0,0.0,1309.0,2214.0,7.0,3.0,,,,,48.0,4.0,0.0,,,1.0,781.0,check 35 sup à 23,0.0,93.3184855233853,22.0,0.0,100.0
2020-09-13,2020,36,Sangha-Mbaéré,Zémio,250.0,241.0,366.0,418.0,8.0,1.0,,,,,364.0,33.0,0.0,2.0,0.0,,2477.0,Check 37 sup à 34,113.0,95.7983193277311,29.0,0.0,
2020-09-01,2020,31,Sangha-Mbaéré,Damara,671.0,0.0,245.0,0.0,82.0,4.0,,,,,0.0,0.0,94.0,0.0,0.0,0.0,599.0,Check 37 sup à 34,40.0,93.1764705882353,0.0,0.0,
2020-09-02,2020,26,Sangha-Mbaéré,Bozoum,2702.0,0.0,387.0,1.0,28.0,17.0,,,,,0.0,4.0,77.0,0.0,,,56.0,check 16 sup à 8,92.0,80.7692307692308,12.0,0.0,
2020-09-11,2020,27,Vakaga,Damara,2660.0,121.0,600.0,527.0,1.0,0.0,,,,,0.0,5.0,2.0,0.0,,1.0,53.0,,0.0,96.1165048543689,0.0,0.0,83.4699453551913
2020-09-27,2020,29,Sangha-Mbaéré,Ouham-Pendé,254.0,0.0,380.0,1257.0,43.0,4.0,,,,,0.0,0.0,0.0,6.0,0.0,,1206.0,check 35 sup à 23,,31.5068493150685,0.0,-8.0,0.0
2020-07-05,2020,35,Sangha-Mbaéré,Obo,302.0,34.0,26.0,812.0,72.0,2.0,,,,,0.0,1.0,0.0,0.0,,0.0,363.0,check 77 sup à 65,0.0,98.936170212766,0.0,-3.0,0.0
2020-08-04,2020,38,Sangha-Mbaéré,Zémio,854.0,,1.0,222.0,445.0,10.0,,,,,111.0,,,1.0,0.0,,361.0,check 30 sup à 18,0.0,100.0,0.0,-14.0,
2020-07-05,2020,36,Vakaga,Bangui,871.0,23.0,230.0,395.0,77.0,0.0,,,,,0.0,0.0,,8.0,0.0,,231.0,check 75 sup à 27,0.0,98.102766798419,11.0,0.0,
2020-09-11,2020,23,Vakaga,Paoua,2232.0,0.0,115.0,172.0,10.0,0.0,,,,,0.0,4.0,28.0,,,,245.0,Check 42 sup 41,0.0,42.1052631578947,15.0,-53.0,
2020-06-12,2020,33,Vakaga,Ouham-Pendé,41.0,0.0,392.0,212.0,94.0,0.0,,,,,0.0,1.0,,0.0,,,1232.0,Check 145 sup 22,60.0,91.2621359223301,3.0,-762.0,42.5454545454545
2020-07-14,2020,26,Vakaga,Paoua,9416.0,0.0,574.0,162.0,136.0,1.0,,,,,0.0,0.0,1.0,,0.0,,856.0,Check 1 sup à 0,0.0,88.1818181818182,6.0,-10.0,
2020-09-29,2020,35,Vakaga,Bozoum,222.0,0.0,367.0,919.0,0.0,0.0,,,,,0.0,303.0,,1.0,,0.0,259.0,Check 42 sup 41,0.0,78.9473684210526,2.0,-428.0,100.0
2020-09-16,2020,29,Vakaga,Bozoum,519.0,0.0,418.0,181.0,43.0,0.0,,,,,0.0,0.0,0.0,2.0,,,309.0,check 27 sup 24,0.0,95.7163958641063,27.0,0.0,55.8966074313409
2020-06-28,2020,33,Vakaga,Zémio,62.0,0.0,54.0,1292.0,134.0,0.0,,,,,0.0,19.0,,29.0,8.0,,1.0,Check 145 sup 22,40.0,74.8858447488584,0.0,0.0,
2020-09-11,2020,29,Sangha-Mbaéré,Damara,379.0,0.0,309.0,249.0,11.0,0.0,,,,,,5.0,,0.0,0.0,170.0,1684.0,check 30 sup à 18,10.0,77.9220779220779,20.0,0.0,
2020-07-01,2020,36,Vakaga,Ouham-Pendé,303.0,145.0,357.0,0.0,15.0,9.0,,,,,336.0,15.0,71.0,0.0,,,259.0,check 35 sup à 23,,82.4561403508772,0.0,-11.0,60.0
2020-07-21,2020,37,Vakaga,Damara,991.0,0.0,1241.0,2019.0,39.0,0.0,,,,,0.0,,0.0,0.0,,,380.0,check 75 sup à 27,,59.4155844155844,271.0,,
2020-09-04,2020,39,Vakaga,Bria,2702.0,0.0,380.0,336.0,445.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Check 37 sup à 34,80.0,75.9670781893004,43.0,0.0,84.8275862068966
2020-06-22,2020,37,Sangha-Mbaéré,Bria,884.0,0.0,545.0,81.0,292.0,2.0,,,,,0.0,0.0,0.0,6.0,,,26.0,Check 1 sup à 0,0.0,40.8695652173913,0.0,-43.0,
2020-09-08,2020,28,Sangha-Mbaéré,Bangui,4.0,0.0,,773.0,324.0,22.0,,,,,0.0,,,,0.0,,4.0,Check 145 sup 22,20.0,89.8963730569948,100.0,-24.0,76.1609907120743
2020-08-15,2020,26,Vakaga,Ouham-Pendé,3118.0,0.0,245.0,53.0,216.0,0.0,,,,,0.0,1.0,33.0,0.0,,6.0,1197.0,check 87 sup à 71,0.0,94.5558739255014,0.0,0.0,
2020-09-05,2020,37,Vakaga,Bozoum,691.0,204.0,259.0,349.0,61.0,0.0,,,,,0.0,107.0,,5.0,,,347.0,check 16 sup à 8,,100.0,0.0,-90.0,
2020-09-08,2020,37,Vakaga,Paoua,115.0,0.0,249.0,1320.0,26.0,0.0,,,,,0.0,0.0,21.0,1.0,,0.0,389.0,check 77 sup à 65,220.0,100.0,23.0,0.0,
2020-09-01,2020,31,Vakaga,Bria,90.0,0.0,53.0,1.0,3.0,0.0,,,,,0.0,142.0,28.0,0.0,0.0,,2181.0,check 59 sup à 46,0.0,64.8148148148148,0.0,0.0,83.4008097165992
2020-08-12,2020,36,Sangha-Mbaéré,Zémio,2477.0,143.0,71.0,93.0,62.0,0.0,,,,,0.0,,0.0,0.0,,0.0,206.0,check 77 sup à 65,240.0,93.1764705882353,0.0,-126.0,
2020-09-19,2020,26,Sangha-Mbaéré,Obo,131.0,19.0,1813.0,729.0,10.0,0.0,,,,,1.0,,5.0,0.0,,0.0,215.0,Check 60 sup à 47,0.0,96.6981132075472,64.0,0.0,
2020-09-19,2020,37,Sangha-Mbaéré,Ouham-Pendé,252.0,2.0,308.0,376.0,67.0,5.0,,,,,0.0,0.0,0.0,2.0,,,322.0,Check 37 sup à 34,,82.1052631578947,29.0,-32.0,0.152788388082506
2020-07-28,2020,39,Sangha-Mbaéré,Zémio,275.0,0.0,1131.0,1136.0,27.0,2.0,,,,,0.0,0.0,1.0,,,,64.0,check 35 sup à 23,1.0,77.4869109947644,0.0,-52.0,
2020-08-24,2020,28,Sangha-Mbaéré,Zémio,212.0,0.0,1448.0,349.0,39.0,1.0,,,,,292.0,,33.0,,,17.0,323.0,check 75 sup à 27,0.0,91.2621359223301,63.0,,17.037037037037
